seqName,errors,warnings,failedGenes
"32643_SP_JUN16_A","Unable to align: no seed matches","","<<ALL>>"
"33/EV71/YN/CHN/2010","","",""
"33154_SP_JUN16_Z","Unable to align: no seed matches","","<<ALL>>"
"33301_SP_JUN16_Z","Unable to align: no seed matches","","<<ALL>>"
"33310_SP_JUN16_Z","Unable to align: no seed matches","","<<ALL>>"
"3333","","",""
"33365_SP_JUN16_GU","Unable to align: no seed matches","","<<ALL>>"
"33368_SP_JUN16_GU","Unable to align: no seed matches","","<<ALL>>"
"33636_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33640_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33648_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33654_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33657_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33661_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33662_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"33664_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33697_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33704_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33706_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33707_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33710_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33715_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33716_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33717_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"337TS/NHP","","",""
"33820_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"33903_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"3395","","",""
"339TS/NHP","","",""
"34_YN_CHN_2009","","",""
"340/Changsha/China/HFMD/2010","","",""
"34112/NW/DE/2017","","",""
"3414/Sin/2008","","",""
"34151","","",""
"34324_SP_JUN16_CS","Unable to align: no seed matches","","<<ALL>>"
"34408_SP_JUN16_SA","Unable to align: no seed matches","","<<ALL>>"
"345_2014_Henan","","",""
"345/SD/CHN/2010","","",""
"34505_SP_JUN16_PM","Unable to align: no seed matches","","<<ALL>>"
"34601_SP_JUL16_M","Unable to align: no seed matches","","<<ALL>>"
"34720_SP_JUN16_Z","Unable to align: no seed matches","","<<ALL>>"
"34846/BW/DE/2011","","",""
"34847/BW/DE/2011","","",""
"34995_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"35001_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"3501","","",""
"3526/SIN/98","","",""
"35269_SP_JUN16_MU","Unable to align: no seed matches","","<<ALL>>"
"35278_SP_JUN16_MU","Unable to align: no seed matches","","<<ALL>>"
"35350_SP_JUL16_GU","Unable to align: no seed matches","","<<ALL>>"
"35366_SP_JUL16_GU","Unable to align: no seed matches","","<<ALL>>"
"354/SD/CHN/2010","","",""
"355/SD/CHN/2010","","",""
"35507_SP_JUN16_V","Unable to align: no seed matches","","<<ALL>>"
"35536_SP_JUL16_V","Unable to align: no seed matches","","<<ALL>>"
"35569_SP_JUN16_VA","Unable to align: no seed matches","","<<ALL>>"
"35601_SP_JUL16_BU","Unable to align: no seed matches","","<<ALL>>"
"3564","","",""
"35667_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35673_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35674_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"35675_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35680_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35690_SP_JUL16_A","Unable to align: no seed matches","","<<ALL>>"
"35692_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35694_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35696_SP_JUN16_CC","Unable to align: no seed matches","","<<ALL>>"
"35740_SP_JUL16_M","Unable to align: no seed matches","","<<ALL>>"
"35741_SP_JUL16_M","Unable to align: no seed matches","","<<ALL>>"
"35799_SP_JUL16_M","Unable to align: no seed matches","","<<ALL>>"
"358/Changsha/China/HFMD/2010","","",""
"35892_SP_JUL16_PO","Unable to align: no seed matches","","<<ALL>>"
"359/SD/CHN/2010","","",""
"3592","","",""
"35991_SP_JUN16_MU","Unable to align: no seed matches","","<<ALL>>"
"36/EV71/YN/CHN/2010","","",""
"361/SD/CHN/2010","","",""
"36164/MV/DE/2013","","",""
"36301","","",""
"36441_SP_JUL16_GU","Unable to align: no seed matches","","<<ALL>>"
"36459_SP_JUL16_CC","Unable to align: no seed matches","","<<ALL>>"
"365","","",""
"3655/Sin/2001","","",""
"3663_MA_82","","",""
"36806/BY/DE/2012","","",""
"3692","","",""
"36922_SP_JUL16_PM","Unable to align: no seed matches","","<<ALL>>"
"3693","","",""
"3694","","",""
"36981_SP_JUL16_CC","Unable to align: no seed matches","","<<ALL>>"
"37048/BY/DE/2012","","",""
"37084","","",""
"37089","","",""
"37093","","",""
"37107","","",""
"3717_SYD_86","","",""
"372_2014_Henan","","",""
"37293/MV/DE/2013","","",""
"37294/MV/DE/2013","","",""
"372TS/NHP","","",""
"37381","","",""
"37391_SP_JUL16_M","Unable to align: no seed matches","","<<ALL>>"
"37393","","",""
"373TS/NHP","","",""
"374/SD/CHN/2010","","",""
"3742_SIN_02","","",""
"37443","","",""
"37507/TH/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"37518_SP_JUN16_V","Unable to align: no seed matches","","<<ALL>>"
"37671_SP_JUL16_S","Unable to align: no seed matches","","<<ALL>>"
"37676_SP_JUL16_S","Unable to align: no seed matches","","<<ALL>>"
"37680_SP_JUL16_S","Unable to align: no seed matches","","<<ALL>>"
"37793_SP_JUL16_TO","Unable to align: no seed matches","","<<ALL>>"
"379/SD/CHN/2010","","",""
"3799/SIN/98","","",""
"379TS/NHP","","",""
"381/SD/CHN/2010","","",""
"38181/MV/DE/2013","","",""
"38184/MV/DE/2013","","",""
"38250_SP_JUL16_VA","Unable to align: no seed matches","","<<ALL>>"
"38333_SP_JUL16_BA","Unable to align: no seed matches","","<<ALL>>"
"3832","","",""
"384/SD/CHN/2010","","",""
"38461_SP_JUN16_PO","Unable to align: no seed matches","","<<ALL>>"
"38474/BE/DE_2015","","",""
"38492","","",""
"386/SD/CHN/2010","","",""
"38678","","",""
"38685","","",""
"3874_ND_82","","",""
"38767","","",""
"3878","","",""
"388/SD/CHN/2010","","",""
"38832_SP_JUL16_TO","Unable to align: no seed matches","","<<ALL>>"
"38836_SP_JUL16_TO","Unable to align: no seed matches","","<<ALL>>"
"3885_UT_82","","",""
"38869/MV/DE/2013","","",""
"38870/MV/DE/2013","","",""
"388TS/NHP","","",""
"3890","","",""
"3890_99","","",""
"38948/MV/DE/2018","","",""
"390/SD/CHN/2010","","",""
"391_CSF/EV71/RUS/Omsk/2013","","",""
"39165","","",""
"391TS/NHP","","",""
"3948","","",""
"39610_SP_JUL16_TO","Unable to align: no seed matches","","<<ALL>>"
"3965","","",""
"3973","","",""
"398_2014_Henan","","",""
"3982_OH_82","","",""
"3984_OH_82","","",""
"39851_SP_AUG16_S","Unable to align: no seed matches","","<<ALL>>"
"39863_SP_JUL16_S","Unable to align: no seed matches","","<<ALL>>"
"399TS/NHP","","",""
"3F/AUS/3/99","","",""
"4_YN_CHN_2009","","",""
"400/SD/CHN/2010","","",""
"4001","","",""
"40010_SP_AUG16_CS","Unable to align: no seed matches","","<<ALL>>"
"400TS/NHP","","",""
"401RS/NHP","","",""
"4043","","",""
"4044545","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"405/SD/CHN/2010","","",""
"40614_SP_SUG16_S","Unable to align: no seed matches","","<<ALL>>"
"40648/BB/DE_2013","","",""
"40669/MV/DE/2013","","",""
"40695_SP_JUL16_TF","Unable to align: no seed matches","","<<ALL>>"
"407_2014_Henan","","",""
"4073","","",""
"407TS/NHP","","",""
"408_2014_Henan","","",""
"40809_SP_AUG16_M","Unable to align: no seed matches","","<<ALL>>"
"40922_SP_AUG16_P","Unable to align: no seed matches","","<<ALL>>"
"4093/Sin/2005","","",""
"40Y_YN_CHN_2014","","",""
"410/SD/CHN/2010","","",""
"413_2014_Henan","","",""
"413_C2/YN/CHN/2016","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"4138","","",""
"414TS/NHP","","",""
"4151/Sin/2006","","",""
"41546_SP_AUG16_SA","Unable to align: no seed matches","","<<ALL>>"
"415TS/NHP","","",""
"4162/Sin/2006","","",""
"4166","","",""
"417TS/NHP","","",""
"41865_SP_JUL16_S","Unable to align: no seed matches","","<<ALL>>"
"41873_SP_JUN16_S","Unable to align: no seed matches","","<<ALL>>"
"4224_MA_82","","",""
"42268/HE/DE/2018","","",""
"4236","","",""
"426/Changsha/China/HFMD/2010","","",""
"42665_SP_AUG16_CR","Unable to align: no seed matches","","<<ALL>>"
"42680","","",""
"427TS/NHP","","",""
"42805","","",""
"4284/SIN/98","","",""
"429/SD/CHN/2010","","",""
"43/EV71/YN/CHN/2010","","",""
"430/Changsha/China/HFMD/2010","","",""
"431/SD/CHN/2010","","",""
"4312","","",""
"4323_UT_83","","",""
"43232/BB/DE_2015","","",""
"43236","","",""
"434_CSF/EV71/RUS/Omsk/2013","","",""
"434/SD/CHN/2010","","",""
"435/SD/CHN/2010","","",""
"4350/SIN/98","","",""
"43538/MV/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"4359","","",""
"435TS/NHP","","",""
"436/SHENZHEN/12/China/HFMD_mild/2012","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"436TS/NHP","","",""
"437_CSF/EV71/RUS/Omsk/2013","","",""
"4381_SIN_02","","",""
"43856","","",""
"43954","","",""
"44/EV71/YN/CHN/2010","","",""
"44104_SP_AUG16_BU","Unable to align: no seed matches","","<<ALL>>"
"4415/Sin/2007","","",""
"44158/BB/DE/2018","","",""
"44172/RP/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"442/SD/CHN/2010","","",""
"44209","","",""
"442TS/NHP","","",""
"443/SD/CHN/2010","","",""
"4446","","",""
"446RS/NHP","","",""
"447/Changsha/China/HFMD/2010","","",""
"447TS/NHP","","",""
"44930/BE/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"44932/BE/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"449TS/NHP","","",""
"450_CSF/EV71/RUS/Omsk/2013","","",""
"450TS/NHP","","",""
"451","","",""
"451_CSF/EV71/RUS/Omsk/2013","","",""
"452_Yamagata_03","","",""
"45219","","",""
"453/SD/CHN/2010","","",""
"453TS/NHP","","",""
"45581","","",""
"455TS/NHP","","",""
"456TS/NHP","","",""
"4575/SIN/98","","",""
"45841/BE/DE_2015","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"45849/BE/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"45893/BE/DE_2015","","",""
"45894/BE/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"45896","","",""
"45900/BE/DE_2015","","",""
"45903/BE/DE_2015","","",""
"45906/BE/DE_2015","","",""
"4599_OR_83","","",""
"459RS/NHP","","",""
"4615_SYD_90","","",""
"46169","","",""
"462/SD/CHN/2010","","",""
"462RS/NHP","","",""
"464/SD/CHN/2010","","",""
"46411/NW/DE_2015","Unable to align: no seed matches","","<<ALL>>"
"4644_AR_83","","",""
"46440/BE/DE_2015","","",""
"4646","","",""
"46586","","",""
"46617/BB/DE/2018","","",""
"4668/Sin/2007","","",""
"46780","","",""
"467RS/NHP","","",""
"4682","","",""
"46861","","",""
"469/SD/CHN/2010","","",""
"46901","","",""
"46921","","",""
"4697/Sin/2008","","",""
"46998","","",""
"47000","","",""
"47003","","",""
"47005","","",""
"47009","","",""
"47026","","",""
"47030","","",""
"47053_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"4706/Sin/2009","","",""
"47060_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"47068_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"47070_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"470_Vietnam_DakLak_2011","","",""
"47114_SP_JUL16_B","Unable to align: no seed matches","","<<ALL>>"
"47115_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"47119_SP_JUL16_B","Unable to align: no seed matches","","<<ALL>>"
"47122_SP_AUG16_B","Unable to align: no seed matches","","<<ALL>>"
"47159/BE/DE_2015","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"47170","","",""
"47195","","",""
"47305","","",""
"4731/Sin/2009","","",""
"474TS/NHP","","",""
"47500","","",""
"47503","","",""
"47557","","",""
"47560","","",""
"475RS/NHP","","",""
"476/SD/CHN/2010","","",""
"47662","","",""
"476TS/NHP","","",""
"47785","","",""
"47795","","",""
"478/SD/CHN/2010","","",""
"47832","","",""
"47846","","",""
"47848","","",""
"478RS/NHP","","",""
"47954","","",""
"480","","",""
"4812_SYD_89","","",""
"48194_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"48244","","",""
"4826_CT_83","","",""
"4827_CT_83","","",""
"48296","","",""
"483/SD/CHN/2010","","",""
"48330","","",""
"48351/SH/DE/2018","","",""
"484/SD/CHN/2010","","",""
"48411","","",""
"48423","","",""
"48515","","",""
"486/SD/CHN/2010","","",""
"48920","","",""
"48Y_YN_CHN_2015","","",""
"49081_SP_AUG16_B","Unable to align: no seed matches","","<<ALL>>"
"49266","","",""
"493_2014_Henan","","",""
"49374","","",""
"49375","","",""
"49551/NW/DE/2018","","",""
"49586","","",""
"49589","","",""
"496/SD/CHN/2010","","",""
"49601","","",""
"49643","","",""
"49752/BW/DE/2019","","",""
"498/SD/CHN/2010","","",""
"4F/AUS/4/99","","",""
"4N","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"50049/BE/DE/2018","","",""
"501/SD/CHN/2010","","",""
"502_2014_Henan","","",""
"5026_SIN_02","","",""
"5026/Sin/2009","","",""
"50308/HH/DE/2018","","",""
"50488","","",""
"50570","","",""
"50625_SP_OCT16_M","Unable to align: no seed matches","","<<ALL>>"
"50676/SH/DE/2018","","",""
"50771","","",""
"5088_SYD_90","","",""
"510/CQ/CHN/2010","","",""
"51101/NW/DE/2018","","",""
"51102/NW/DE/2018","","",""
"51105/NW/DE/2018","","",""
"5115_TX_83","","",""
"5145TW_98","","",""
"51650/DE/2018","","",""
"51661/BE/DE/2018","","",""
"51662/BE/DE/2018","","",""
"51666/BE/DE/2018","","",""
"51676/BE/DE/2018","","",""
"51764/RP/DE/2019","","",""
"51781/HH/DE/2018","","",""
"51792/HH/DE/2018","","",""
"519_2","","",""
"51984/SN/DE/2018","","",""
"52021/BB/DE/2018","","",""
"52051/BE/DE/2018","","",""
"52059/BE/DE/2018","","",""
"52106/HH/DE/2018","","",""
"52122/HH/DE/2018","","",""
"5215VP1/PL20/2016","","",""
"52178/NW/DE/2018","","",""
"521_GX_2014","","",""
"52255/BB/DE/2018","","",""
"52256/BB/DE/2018","","",""
"523_GX_2014","","",""
"5247_SYD_92","","",""
"526/CQ/CHN/2010","","",""
"527/CQ/CHN/2010","","",""
"52755/BB/DE/2018","","",""
"52758/BB/DE/2018","","",""
"527_GX_2014","","",""
"531/SZ/CHN/2012","","",""
"53289/BW/DE/2019","","",""
"53292/BW/DE/2019","","",""
"533/CQ/CHN/2010","","",""
"53301/BW/DE/2019","","",""
"53370/NW/DE/2019","","",""
"53527/SN/DE/2019","","",""
"53535/SN/DE/2019","","",""
"53648_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"53653_SP_JUL16_B","Unable to align: no seed matches","","<<ALL>>"
"5368VP1/PL22/2016","","",""
"53767_SP_AUG16_C","Unable to align: no seed matches","","<<ALL>>"
"537_GX_2014","","",""
"538_2014_Henan","","",""
"53870/NW/DE/2019","","",""
"53905/BB/DE/2019","","",""
"53983/RP/DE/2019","","",""
"54_2015_Henan","","",""
"5408_SYD_86","","",""
"54052/SN/DE/2019","","",""
"5409_SYD_86","","",""
"54101/BE/DE/2019","","",""
"54293_SP_MAY16_B","Unable to align: no seed matches","","<<ALL>>"
"54294/BW/DE/2019","","",""
"54338_SP_NOV16_A","Unable to align: no seed matches","","<<ALL>>"
"547_GX_2015","","",""
"54804_SP_NOV16_GU","Unable to align: no seed matches","","<<ALL>>"
"549_Anhui_08","","",""
"5511/SIN/00","","",""
"552_Anhui_08","","",""
"5536/SIN/00","","",""
"553_GX_2014","","",""
"5546/SIN/00","","",""
"5556/SIN/00","","",""
"557_GX_2014","","",""
"5596_SYD_89","","",""
"56_Yamagata_07","","",""
"561_2014_Henan","","",""
"563_2014_Henan","","",""
"5631VP1/PL14/2016","","",""
"5640","","",""
"56438_SP_OCT16_M","Unable to align: no seed matches","","<<ALL>>"
"566_2014_Henan","","",""
"566_Anhui_08","","",""
"56774_SP_MAY16_Z","Unable to align: no seed matches","","<<ALL>>"
"56790_SP_JUL16_Z","Unable to align: no seed matches","","<<ALL>>"
"568_2014_Henan","","",""
"56965_SP_MAY16_Z","Unable to align: no seed matches","","<<ALL>>"
"572/SD/CHN/2010","","",""
"57556_SP_JUN16_Z","Unable to align: no seed matches","","<<ALL>>"
"57588_SP_NOV16_M","Unable to align: no seed matches","","<<ALL>>"
"5769/SIN/00","","",""
"578/SD/CHN/2010","","",""
"579/SD/CHN/2010","","",""
"5859/SIN/00","","",""
"5869/SIN/00","","",""
"5881/SIN/00","","",""
"589/SD/CHN/2010","","",""
"5897VP1/PL22/2016","","",""
"590_2014_Henan","","",""
"59083_SP_JUN16_B","Unable to align: no seed matches","","<<ALL>>"
"59086_SP_JUN16_BI","Unable to align: no seed matches","","<<ALL>>"
"59088_SP_JUL16_BI","Unable to align: no seed matches","","<<ALL>>"
"5926/SIN/00","","",""
"597/SD/CHN/2010","","",""
"5980","","",""
"599","","",""
"5M/AUS/5/99","","",""
"5N","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"6_1500_4","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"6_684_4","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"6_YN_CHN_2009","","",""
"6/EV71/YN/CHN/2010","","",""
"60110_SP_DEC16_M","Unable to align: no seed matches","","<<ALL>>"
"605/SD/CHN/2010","","",""
"611/SD/CHN/2010","","",""
"61593_SP_DEC16_GU","Unable to align: no seed matches","","<<ALL>>"
"617_19","Unable to align: no seed matches","","<<ALL>>"
"617/SD/CHN/2010","","",""
"6187","","",""
"621/SD/CHN/2010","","",""
"623/SD/CHN/2010","","",""
"625/SD/CHN/2010","","",""
"628/SD/CHN/2010","","",""
"638_Yamagata_03","","",""
"653/SD/CHN/2010","","",""
"6542","","",""
"6560_SYD_86","","",""
"658/SD/CHN/2010","","",""
"659/CQ/CHN/2010","","",""
"661/CQ/CHN/2010","","",""
"6658_COL_94","","",""
"667_2014_Henan","","",""
"667/CQ/CHN/2010","","",""
"668/CQ/CHN/2010","","",""
"67_2015_Henan","","",""
"671_Yamagata_98","","",""
"673/CQ/CHN/2010","","",""
"676/CQ/CHN/2010","","",""
"6762_OK_86","","",""
"678/CQ/CHN/2010","","",""
"6806","","",""
"686/CQ/CHN/2010","","",""
"6874","","",""
"6887_SYD_86","","",""
"69_2015_Henan","","",""
"6910_OK_87","","",""
"6916","","",""
"6955_SYD_86","","",""
"697/CQ/CHN/2010","","",""
"698/CQ/CHN/2010","","",""
"6N","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"7_YN_CHN_2009","","",""
"7031","","",""
"704/CQ/CHN/2010","","",""
"705_Yamagata_98","","",""
"7118_GX_2012","","",""
"712/CQ/CHN/2010","","",""
"717/CQ/CHN/2010","","",""
"719/CQ/CHN/2010","","",""
"720/CQ/CHN/2010","","",""
"7202_MAA_97","","",""
"7204_MAA_97","","",""
"7208_MAA_97","","",""
"7234_AK_87","","",""
"7235_AK_87","","",""
"7237_AK_87","","",""
"7238_AK_87","","",""
"724/CQ/CHN/2010","","",""
"7241","","",""
"726/CQ/CHN/2010","","",""
"7289_NC_87","","",""
"7298_AK_87","","",""
"732/CQ/CHN/2010","","",""
"73442_PA_99","","",""
"735/CQ/CHN/2010","","",""
"736/CQ/CHN/2010","","",""
"738_Yamagata_00","","",""
"739_Yamagata_00","","",""
"740/CQ/CHN/2010","","",""
"7409/PL20/2017","","",""
"746/CQ/CHN/2010","","",""
"75_Yamagata_03","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"755/CQ/CHN/2010","","",""
"756/CQ/CHN/2010","","",""
"7610_SYD_86","","",""
"7628_PA_87","","",""
"7629_PA_87","","",""
"7630_PA_87","","",""
"7631_PA_87","","",""
"7632_PA_87","","",""
"7633_PA_87","","",""
"7635_WA_87","","",""
"765/CQ/CHN/2010","","",""
"767/CQ/CHN/2010","","",""
"7673_CT_87","","",""
"771/CQ/CHN/2010","","",""
"772/CQ/CHN/2010","","",""
"7765","","",""
"7784_SYD_90","","",""
"784/CQ/CHN/2010","","",""
"785/CQ/CHN/2010","","",""
"786_Yamagata_00","","",""
"7870_SYD_86","","",""
"7910/PL12/2017","","",""
"7962_PA_87","","",""
"7968","","",""
"7968_PA_87","","",""
"7D3","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"7F/AUS/6/99","","",""
"800/CQ/CHN/2010","","",""
"8005_SYD_86","","",""
"802/CQ/CHN/2010","","",""
"8102_WA_87","","",""
"8149_AL_88_55E","","",""
"818/CQ/CHN/2010","","",""
"8209_MD_87","","",""
"8279_PA_87","","",""
"828_Yamagata_03","","",""
"83_2015_Henan","","",""
"8304","","",""
"835/CQ/CHN/2010","","",""
"8495_VA_88","","",""
"850_2014_Henan","","",""
"852_2014_Henan","","",""
"854_2014_Henan","","",""
"87_Irk_2011","","",""
"88_2014_Henan","","",""
"88_Irk_2011","","",""
"888/GZ/CHN/2008","","",""
"8M/AUS/6/99","","",""
"9/EV71/YN/CHN/2010","","",""
"9166_TX_89","","",""
"9206","","",""
"924","","",""
"9243_OK_89","","",""
"932_Yamagata_99","","",""
"9323_TX_89","","",""
"934_Yamagata_00","","",""
"94_2014_Henan","","",""
"944_Yamagata_03","","",""
"9443","","",""
"946_Yamagata_03","","",""
"95.318.0855","","",""
"9541_TX_89","","",""
"9548","","",""
"9559","","",""
"957_Yamagata_99","","",""
"96/SZ/CHN/2013","","",""
"9612","","",""
"962_Yamagata_00","","",""
"9677","","",""
"97/ST","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"970_2014_Henan","","",""
"9718_TX_89","","",""
"9724","","",""
"977_2014_Henan","","",""
"979","","",""
"98_2014_Henan","","",""
"98.163.0453","","",""
"98.338.1853","","",""
"980_Yamagata_00","","",""
"9811","","",""
"983_Yamagata_99","","",""
"9837_WA_89","","",""
"9855_SYD_91","","",""
"9873_NM_89","","",""
"99.040.0971","","",""
"990_2014_Henan","","",""
"990037/NI/DE/2019","","",""
"990042/NI/DE/2019","","",""
"990055/HB/DE/2019","","",""
"990064/NI/DE/2019","","",""
"990068/HB/DE/2019","","",""
"990091/NI/DE/2019","","",""
"9901_SYD_01","","",""
"990113/NI/DE/2019","","",""
"990130/NI/DE/2019","","",""
"9902_SYD_01","","",""
"990211/NI/DE/2019","","",""
"9906_SYD_01","","",""
"990616/NI/DE/2018","","",""
"990689/NI/DE/2018","","",""
"9911_SYD_01","","",""
"991199","","",""
"9912_SYD_01","","",""
"991215","","",""
"991321","","",""
"991323","","",""
"991359","","",""
"991514","","",""
"9917_SYD_01","","",""
"9918_SYD_00","","",""
"992021","","",""
"992045","","",""
"992075","","",""
"992185","","",""
"992208","","",""
"992234","","",""
"992283","","",""
"992284","","",""
"9923","","",""
"9923_SYD_01","","",""
"992301","","",""
"992305","","",""
"992314","","",""
"992323","","",""
"992331","","",""
"992336","","",""
"992369","","",""
"992374","","",""
"9924_SYD_00","","",""
"992847","","",""
"992873","","",""
"992879/NI/DE_2015","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"9929_SYD_00","","",""
"992978","","",""
"992990/NI/DE_2015","","",""
"993065","","",""
"993067","","",""
"993080","","",""
"993082","","",""
"993164","","",""
"993184","","",""
"9964","","",""
"9978_TX_89","","",""
"9981","","",""
"9985","","",""
"9F/AUS/6/99","","",""
"A006_GX_2013","","",""
"A012_GX_2013","","",""
"A052/YN/CHN/2014","","",""
"A057/YN/CHN/2014","","",""
"A067/YN/CHN/2014","","",""
"A069_GX_2013","","",""
"A074/YN/CHN/2014","","",""
"A080/YN/CHN/2014","","",""
"A10/YN/CHN/2014","","",""
"A102/YN/CHN/2014","","",""
"A11_YN_CHN_2017","","",""
"A110_YN_CHN_2016","","",""
"A112/YN/CHN/2014","","",""
"A117_YN_CHN_2016","","",""
"A12_YN_CHN_2016","","",""
"A123_YN_CHN_2016","","",""
"A133_YN_CHN_2015","","",""
"A14_YN_CHN_2017","","",""
"A147_YN_CHN_2017","","",""
"A148_YN_CHN_2016","","",""
"A148_YN_CHN_2017","","",""
"A16_YN_CHN_2016","","",""
"A174/YN/CHN/2014","","",""
"A227/YN/CHN/2014","","",""
"A23_YN_CHN_2015","","",""
"A23/YN/CHN/2014","","",""
"A25/YN/CHN/2014","","",""
"A33_YN_CHN_2016","","",""
"A34_YN_CHN_2017","","",""
"A35_YN_CHN_2016","","",""
"A35_YN_CHN_2017","","",""
"A351_YN_CHN_2018","","",""
"A373_YN_CHN_2018","","",""
"A39_YN_CHN_2016","","",""
"A45/YN/CHN/2014","","",""
"A48_YN_CHN_2017","","",""
"A52_YN_CHN_2016","","",""
"A62_YN_CHN_2016","","",""
"A65_YN_CHN_2016","","",""
"A66_YN_CHN_2016","","",""
"A70_YN_CHN_2015","","",""
"A82_YN_CHN_2017","","",""
"A83_YN_CHN_2016","","",""
"A91_YN_CHN_2017","","",""
"A94_YN_CHN_2017","","",""
"A97_YN_CHN_2016","","",""
"AFP2001009_TW","","",""
"AFP2001474_TW","","",""
"AFP2001477_TW","","",""
"AFP2001480_TW","","",""
"AFP2001529_TW","","",""
"AFP2003163_TW","","",""
"AFP2003194_TW","","",""
"AFP98111207_TW","","",""
"AFP98111263_TW","","",""
"AFP98111341_TW","","",""
"AMI198145_FRA13","","",""
"AMI282091_FRA13","","",""
"AMI319096_FRA13","","",""
"ANG100_FRA06","","",""
"ANG261_FRA09","","",""
"ANG544_FRA06","","",""
"ANG737_FRA03","","",""
"AnHui_HeFei_1","","",""
"ANN1254_FR00","","",""
"ANN1254_FRA00","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"ANN1256_FR00","","",""
"ANN1256_FRA00","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
"Anqiu/286/SD/CHN/2016/EV71","","",""
"Anqiu/90/SD/CHN/2014/EV71","","",""
"Anqiu/91/SD/CHN/2014/EV71","","",""
"B0071_Wuxi/2014_","","",""
"B11_YN_CHN_2017","","",""
"B45_YN_CHN_2017","","",""
"B47_YN_CHN_2017","","",""
"B5_038P_2013_Vietnam_TienGiang_2013_01_14","","",""
"B5_042P_2013_Vietnam_VinhLong_2013_01_14","","",""
"B5_1","Unable to align: too many insertions, deletions, duplications, or ambiguous seed matches","","<<ALL>>"
